,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
238,,"['I would recommend this restaurant. Wonderful ambiance, great food and professional service by the staff!', 'Thanks.']", April 2017,g186338-d10148721-r510064757,g186338-d10148721,[],[],5,8 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],kbaldzhiyska,Great experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r510064757-Peninsula_Restaurant-London_England.html
239,,['I took my husband here for his birthday and we both had a lovely time. The staff were very attentive without interrupting the meal; the food was well presented and tasted delicious. The restaurant was not too busy when we went so it felt very peaceful - nice to be slightly out of central London but still with the views of the Thames and Canary Wharf. '], May 2017,g186338-d10148721-r509780378,g186338-d10148721,[],[],5,7 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",Bex W,"Peaceful, pretty and excellent service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r509780378-Peninsula_Restaurant-London_England.html
240,,"[""I came here with my fiancé to celebrate his birthday and our recent engagement. We were served a 3 course meal from their set menus as well as a glass of champagne. All I can really say is, I can't wait to go back. I was in shock of how many flavours burst in my mouth with every taste, even thinking of the food make my mouth water. The chef Thomas is truly a culinary master of what food should look and taste like. Absolutely recommend this to anyone and everyone. They also made an amazon dessert to celebrate my fiancé's birthday and the views by the window was absolutely beautiful. Truly unforgettable. ""]", April 2017,g186338-d10148721-r508435306,g186338-d10148721,[],[],5,3 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '2']]",['London '],Vinnie E,Food that tastes as good as it looks,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r508435306-Peninsula_Restaurant-London_England.html
241,,['All the staff were very welcoming and friendly and helpful (from arrival to leaving). Great ambience. Fantastic view. Absolutely delicious food and wine. Thoroughly enjoyed my visit and would definitely return. '], June 2017,g186338-d10148721-r507181112,g186338-d10148721,[],[],5,30 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]","['London, United Kingdom']",Crealoa,A very wonderful dining experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507181112-Peninsula_Restaurant-London_England.html
242,,"['Love this hotel it is my favourite in London. Great position, friendly and competent staff, good food and ambience. Love the bar on 18th floor great place to have a cocktail and enjoy the view.']", May 2017,g186338-d10148721-r506787157,g186338-d10148721,[],[],5,29 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '4']]","['Essex, United Kingdom']",Rita P,A touch of style and luxury,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506787157-Peninsula_Restaurant-London_England.html
243,,"[""The food was very tasty and very well made. Really enjoyed the meal and will highly recommend the wines on offer. You can't go wrong with any. The view of Canary Wharf was stunning as well. ""]", July 2017,g186338-d10148721-r507164335,g186338-d10148721,[],[],5,30 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Arnie30,"Amazing food, amazing service ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507164335-Peninsula_Restaurant-London_England.html
244,,"['Excellent hotel, superb views from peninsula bar upstairs. Food awesome, staff super attentive , would highly recommend ']", May 2017,g186338-d10148721-r507341724,g186338-d10148721,[],[],5,31 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],mervinduell,London trip,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507341724-Peninsula_Restaurant-London_England.html
245,,"['I have visited the Peninsula Restaurant couple of weeks ago.', 'We went for the 7 courses tasting menu, which was delicious.', 'My favorite dish was the rib eye and the pre-dessert with pear. The service is amazing, we selected the matching wine pairing to add it to our dinner and we tasted carefully selected quality wines.', 'Many thanks for the restaurant manager and his team to make this night so memorable.']", June 2017,g186338-d10148721-r507374427,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,31 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '9'], ['thumbs-up-fill', '4']]",[],Kitti T,Best restaurant in the area,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507374427-Peninsula_Restaurant-London_England.html
246,,"['My friend invited me to try the 7 courses tasting menu with matching wines. Best experience ever! The food was extremely delicious and well presented with amazing view. We had a wonderful customer service. The staff could not have been more welcoming and friendly. Special thank you to Eva, Ucha, Mirela, Ionut and Jekaterina. They made our night unforgettable. I would definitely go back.']", July 2017,g186338-d10148721-r507875849,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,1 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]",[],Adrienn M,Best experience ever!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507875849-Peninsula_Restaurant-London_England.html
247,,['The staff were super welcoming and the food even better. So looking forward to going back on another occasion.'], June 2017,g186338-d10148721-r507816842,g186338-d10148721,[],[],5,1 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]","['London, United Kingdom']",Internati0nalist,Sublime experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r507816842-Peninsula_Restaurant-London_England.html
248,,"[""I took my wife to the Peninsula for a birthday treat and was very impressed. Food was excellent, as were the staff. Great position overlooking Canary Wharf and a surprise birthday dessert for free!. One of the best restaurants I've ever been to and can fully recommend it.""]", March 2017,g186338-d10148721-r508434128,g186338-d10148721,[],[],5,3 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '75'], ['thumbs-up-fill', '27']]","['Romford, United Kingdom']",Brian D,Great food and great location,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r508434128-Peninsula_Restaurant-London_England.html
249,,['We visited the restaurant to celebrate our anniversary. The food was amazing and the service was great. Really enjoyed it '], April 2017,g186338-d10148721-r508433396,g186338-d10148721,[],[],5,3 August 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]","['London, United Kingdom']",Maila M,Great experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r508433396-Peninsula_Restaurant-London_England.html
250,,"['We have been to this restaurant twice, both with groupon vouchers so excellent value. We were treated no differently from fully paid diners, and the staff were genuinely friendly. Food was excellent, good choice of wine. View was beautiful. Would recommend.']", June 2017,g186338-d10148721-r506517300,g186338-d10148721,[],[],5,28 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]","['London, United Kingdom']",Ching Yee K,Excellent food and view,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506517300-Peninsula_Restaurant-London_England.html
251,,"[""The food, ambience and service were all very good. Although it is an elegant restaurant it was not at all 'stuffy' and the view over the river is realy great. We enjoyed the whole experience and hope to go back again soon.""]", June 2017,g186338-d10148721-r506787004,g186338-d10148721,[],[],5,29 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",MadeInCalcutta,Elegant yet relaxed,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506787004-Peninsula_Restaurant-London_England.html
252,,"['My friend and I enjoyed a fab night out from start to finish.', 'Excellent customer focus, Groupon meal choices were acceptable and the glass of bubbles were most appreciated.', 'Excellent service and we had a room with a view.']", May 2017,g186338-d10148721-r506527872,g186338-d10148721,[],[],5,28 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '4']]","['Greater London, United Kingdom']",669lizziep,Excellent night out,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506527872-Peninsula_Restaurant-London_England.html
253,,"[""The meal was wonderful when we paid full price in January for my birthday. So we were really excited when there was a Groupon deal and went for my other half' s birthday , but were devastated and it spoilt our evening, when we had the meal as it was a cheaper version of the normal menu. So don't go for the deal, just go and pay full price, as the food is so beautiful normally. Expect to pay £200 including wine and you will love it, it is well worth it.""]", May 2017,g186338-d10148721-r506264476,g186338-d10148721,[],[],3,27 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],lcmlullabell,Great normally disappointing on a Groupon deal!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506264476-Peninsula_Restaurant-London_England.html
254,,"['We dined at the Peninsula restaurant on the evening of 14th July, 2017. We chose this restaurant, funnily enough, for its location as the main purpose of our evening was to get as far away from central London as possible. Nonetheless, we chose this restaurant after seeing chef Tomas’s work online and after reading numerous great reviews. I can confirm that we had one of our best dining our experiences in a very long time. My partner and I are into food and work within our industry ourselves so it is not as easy to impress us. However, chef Tomas and the sommelier Ucha, managed to do this without any doubt. It is visible throughout his food and ideas that Tomas is an experienced chef with new, unexpected ideas. He is also the one that can execute them very well. The sommelier, Ucha, seemed to have so much knowledge but was very interested to hear our thoughts. He could have acted like another know-it-all but he did not. Due to this we were able to develop an interesting conversation about food and wine. Other floor staff was very welcoming and greeted us warmly too. Definitely recommend visiting. We will be returning.']", July 2017,g186338-d10148721-r503230800,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,18 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",Karolina V,Great Ideas and Even Better People,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r503230800-Peninsula_Restaurant-London_England.html
255,,['This restaurant is one of my favourites. The food is divine and the staff are lovely. I would highly recommend.'], July 2017,g186338-d10148721-r504574359,g186338-d10148721,[],[],5,22 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]","['London, United Kingdom']",adnels,Amazing! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r504574359-Peninsula_Restaurant-London_England.html
256,,"['Amazing view, friendly staff and delicious food. Had the 7-course tasting menu with matching wines. It was absolutely fabulous, tasted and presented very well. I would definitely go back.']", July 2017,g186338-d10148721-r506551105,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,28 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '4']]","['London, United Kingdom']",01Kinga,Fabulous,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506551105-Peninsula_Restaurant-London_England.html
257,,"[""I had an amazing experience in the restaurant! Service and food fabulous! Couldn't recommend more! looking forward to come back soon!""]", April 2017,g186338-d10148721-r506596233,g186338-d10148721,[],[],5,28 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '108'], ['thumbs-up-fill', '43']]","['London, England, United Kingdom']",Denise A,The best restaurant ever!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506596233-Peninsula_Restaurant-London_England.html
258,,"['Lovely food, excellent staff, nothing too much trouble . Set meal, but extras provided, no extra cost.']", September 2016,g186338-d10148721-r506660705,g186338-d10148721,[],[],5,29 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",cupcake852,Review,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506660705-Peninsula_Restaurant-London_England.html
259,,"[""This restaurant is by far my husband and I favourite. The atmosphere and the view are breathtaking. The staff are very attentive, engaging and makes you feel special. I have visited the restaurant more than 6 times, some of the times with the family and other times as a couple and they never disappoint. The food is well presented and tastes unbelievable delicious. I will highly recommend the restaurant to anyone who's truely looking for a Michelin star treatment. Trust me you'll never be disappointed and do make sure the sommelier chooses the wine to compliment your meal. ""]", July 2017,g186338-d10148721-r506682427,g186338-d10148721,[],[],5,29 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],vinthea,The best restaurant in 02 area.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r506682427-Peninsula_Restaurant-London_England.html
260,,"['Had a Tasting Menu for a dinner with my friend. We were impressed from minute one. Very friendly and professional staff (waiter called Uche stands out. Good wine knowledge and very professional, polite manners) lovely atmosphere and great view through the window. ', 'Praises to a Chef! Food - Piece of art! Every single dish amazed us... starting with few slices of bread and finishing with perfect looking and tasting ice cream and deserts wines of course! ']", June 2017,g186338-d10148721-r490253280,g186338-d10148721,[],[],5,4 June 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Lukas L,Fantastic Food Experience! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r490253280-Peninsula_Restaurant-London_England.html
261,,"['I have really enjoyed the tasting menu at the restaurant. The food is creative, the service is friendly and professional. I will definitely visit again']", July 2017,g186338-d10148721-r503228791,g186338-d10148721,[],[],5,18 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '1']]",[],zsofiak602,Excellent service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r503228791-Peninsula_Restaurant-London_England.html
262,,"['Four of us had a Groupon voucher and wondered what the evening would be like.', 'Well, it was the best ever.', ' The staff were just so polite and endearing, the view of canary view and the quality of everything was fab.', 'The food was amazing, all the different flavours coming through in each course.', 'I think it might be the best meal Iv have ever had!!', 'A wonderful evening, highly recommend.']", June 2017,g186338-d10148721-r493460689,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,16 June 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",Tenerife56,Absolutely fab.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r493460689-Peninsula_Restaurant-London_England.html
263,,"['Amazing dinner, perfect chef . Best dinner ever! I was really surprised , like a miracle in the plate. Recommend this restaurant for sure.']", June 2017,g186338-d10148721-r489955466,g186338-d10148721,[],[],5,2 June 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Rokas J,Amazing dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r489955466-Peninsula_Restaurant-London_England.html
264,,"['We had just a short stay for a concert at the 02 but the food and service was excellent, the staff were very friendly and helpful ']", June 2017,g186338-d10148721-r491976776,g186338-d10148721,[],[],5,10 June 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '79'], ['thumbs-up-fill', '11']]","['Cambridge, United Kingdom']",andyh1961,Great Breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r491976776-Peninsula_Restaurant-London_England.html
265,,"['I had a dinner with friends here. ', 'We were warmly welcome by Mirela (not sure about the name). ', 'The table close to the windows. The view over the Thames and Canary Wharf is fantastic. ', 'The warm friendly and professional service is unique. ', 'You need to ask for Ucha: the wine expert.', 'I was impressed about him. We asked him to advise which wine would be best for the dishes we ordered. When he was serving the wine he was explaining how it will taste and where the wine is from with the history of each wine. Ucha was incredible. The wines he served were actually the best suit for the food we had. ', 'The food:you would think small portions as it is fine dining. You are wrong. I ate only a starter and a main and I was full same as my friends. The food was very good and I could say it was fresh. Well done to chefs as well for a great presentation.', 'The dessert it was very tasty too. ', 'Overall I was very very happy. I am planning to go back there next month with my girlfriend this time. I can promise Peninsula has a very romantic atmosphere too especially when sun goes down. I will go there again.']", June 2017,g186338-d10148721-r497945256,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,2 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '5']]",[],Simone C,Fine dining...quality food...amazing view...professional and friendly service...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r497945256-Peninsula_Restaurant-London_England.html
266,,"['It is on the water view drive, great view and even great food and service. Cool you heels and enjoy a leisurely meal.']", June 2017,g186338-d10148721-r496791842,g186338-d10148721,[],[],4,28 June 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '384'], ['thumbs-up-fill', '572']]","['Mumbai, India']",anuradha2013,Great Dining,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r496791842-Peninsula_Restaurant-London_England.html
267,,"['Views:', 'The photos do not do the restaurant justice. What are missing from the images are the amazing views of the Thames with its river traffic and the lights of the skyscrapers of Canary Warf at night on the other bank of the river. So expect spectacular views of near floor to ceiling windows. ', 'Food: We were on a romantic getaway and invited a dear friend for a lovely evening of company in preparation for his hosting of us at the Henley Royal Regatta. I expected a excellent British cuisine inspired by Asian influences that keeps with the theme of the hotel. Our standards are high as we most recently experienced excellent cuisine at the restaurants of two other IC hotels in Canada. We were all overwhelmed by the works of art that can stand up to or surpass any Michelin rated restaurant. The key difference was the relaxed service and ambience of the Peninsula Restaurant. Being a new hotel, my expectations were staff who were new or less experienced. This was simply untrue as the experienced staff including Eva were led by the very experienced Associate Manager of the restaurant. Our evening went on and it will be one of the highlights of dinning experience. ', 'Wine: Wine list is well selected and not overwhelming. Very affordable and rare vintages were mixed with more luxurious items. My partner was impressed by the available selection and the staff adjusted flawlessly to her being the decision maker for the wines. My friend was impressed with the Coravin wine pouring system that allowed the display and service from what must be a Nebuchadnezzar sized bottle. The associate manager was quick to point out this new technology and informed us of its wonders. ', ""Service: a best mix of European and British. Seen but not heard mixed with convivial repartee when the service called for it. While we were not the only table in the uncrowded restaurant we felt as if we were at a Chef's table. Well Done. "", 'We loved the restaurant so much that as a couple my partner and I decided to have the tasting menu the night before our departure from the hotel. We loved it and the portions were generous without being over indulgent and the art of the dishes that included a savory ice cream were on par with anything in Paris. ', 'A nice hidden gem on the Thames waiting to be discovered by guests of the hotel or any gourmet.']", July 2017,g186338-d10148721-r501272210,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,12 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '66'], ['thumbs-up-fill', '18']]","['Cambridge, England, United Kingdom']",Scourge-of-God,A fantastic tasting menu and more,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r501272210-Peninsula_Restaurant-London_England.html
268,,"[""The staff could not have been more welcoming and friendly. All the food was cooked to perfection with top class presentation. The chef is a real talent. Couldn't ask for more and will certainly be back many times!""]", June 2017,g186338-d10148721-r500817855,g186338-d10148721,[],[],5,11 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '33'], ['thumbs-up-fill', '10']]","['London, United Kingdom']",TimothyMorris01,Amazing food & service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r500817855-Peninsula_Restaurant-London_England.html
269,,"['We wanted to celebrate our anniversary in a different way this year, so we bought a package from a company that included an outside experience and having dinner in this restaurant! ', 'Food was presented in a really elegant way, service and wine were really good (we had a 3 course meal) BUT the real winner was the view!!! Stunning.', ""I would probably not go back for dinner as it wasn't anything super extraordinary but I would definitely go back for drinks! Please see the pictures, the bar and view are perfection! "", 'Food value: 8/10', 'Service: 8/10', 'View: 10/10']", June 2017,g186338-d10148721-r501905355,g186338-d10148721,[],[],4,14 July 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '209'], ['thumbs-up-fill', '81']]","['London, United Kingdom']",Princygirl,Stunning Canary Wharf view!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r501905355-Peninsula_Restaurant-London_England.html
270,,"['We ate at The Peninsula one evening and had such a great evening. The restaurant, although not huge, has a lovely atmosphere and of course has great views over Canary Wharf. The food was very very good and I would definitely recommend eating here. The staff are exceptional, particularly our waitress, Eva - fantastic service and added to our great evening. In fact, all the staff we encountered at the hotel were exceptionally helpful and polite. We ate here as part of a deal but we would definitely return.']", May 2017,g186338-d10148721-r488992389,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,30 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '95'], ['thumbs-up-fill', '57']]","['London, United Kingdom']",Jo G,"Great food, fantastic service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488992389-Peninsula_Restaurant-London_England.html
271,,"['Had a dinner last night with my husband at peninsula restaurant at the o2. We went for the 7 course tasting menu which was an amazing choice. From the start to the finish it was highest level. Staff probably best in London. Knowledge of all dishes and wines was top noch. And the food...flavours were well played and seasonal, perfectly seasoned. Presentation of food was highest level. Would recommend it to everyone to spend a romantic night with views, amazing food and service. Hope Michelin star is just round the corner!']", May 2017,g186338-d10148721-r484113843,g186338-d10148721,[],[],5,14 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],Ilona A,What an amazing dinner ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r484113843-Peninsula_Restaurant-London_England.html
272,,['Very recommendable place. Very friendly and serviceminded staff where you feel immediately more than welcome. Good advice on meal choice. Had sole and as dessert the chocolate cigar. Both very special presented and very tasteful. Very pleasant visit. '], May 2017,g186338-d10148721-r484445863,g186338-d10148721,[],[],5,15 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '114'], ['thumbs-up-fill', '27']]","['Hulst, The Netherlands']",ginodb,"High quality food, service and nice Theems view",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r484445863-Peninsula_Restaurant-London_England.html
273,,['Having eaten here before a show at the O2 and loved it when i saw an offer on Groupon i jumped at it £39 for a 2 course meal with a glass of champagne for 2. Be warned if your a fussy eater the set menu is restricted but the quality of the food and the service is simply wonderful. The restaurant has a wonderfuy relaxed ambience and the sunset views across the thames is beautiful '], May 2017,g186338-d10148721-r485026668,g186338-d10148721,[],[],5,17 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '310'], ['thumbs-up-fill', '123']]","['Kent, United Kingdom']",christine l,Great Groupon offer,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r485026668-Peninsula_Restaurant-London_England.html
274,,"['Fine dinning, excellent customer service, lovely location and atmosphere, friendly staff, delicious food']", May 2017,g186338-d10148721-r488152850,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,27 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '2']]",[],Stefi M,Amazing experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488152850-Peninsula_Restaurant-London_England.html
275,,"['We were staying in the hotel so decided to spend the evening in this restaurant. We opted for the tasting menu with the matching wines. ', ""The food was perfect and the staff so friendly and knowledgable. They were able to tailor my wife's meals to accommodate her allergies and nothing was too much trouble. "", 'It was a truly incredible evening, both for the education and the food. ', 'Both our favourite was the cod and I recommend this restaurant whole heartedly. ']", May 2017,g186338-d10148721-r488119778,g186338-d10148721,[],[],5,27 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '22'], ['thumbs-up-fill', '18']]","['Stafford, United Kingdom']",DB1234567890,Simply amazing,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488119778-Peninsula_Restaurant-London_England.html
276,,"[""We were celebrating my wife's birthday and reserved a table for 6. All of us had a superb evening, relaxing environment, delicious food and outstanding service. Head chef Tomas came to check on us and other guests even though the restaurant seemed fairly busy. It was one of the best tasting menus we had, accompanied with a good selection of wines. We have finished the night in the top floor sky bar with astonishing views, music and cocktails. 10 out of 10! ""]", April 2017,g186338-d10148721-r488382214,g186338-d10148721,[],[],5,28 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '10'], ['thumbs-up-fill', '10']]","['London, United Kingdom']",Vilmis Z,Amazing 7 course tasting menu! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488382214-Peninsula_Restaurant-London_England.html
277,,"['Took my wife here as a special 50th birthday celebration and was very impressed. Beautiful surroundings and a lovely view of Canary Wharf and O2. Very attentive staff kept us feeling very homely and okay. Had a group-on deal for a 3 course meal including a glass of champagne. My was starter consisted of rolled beef brisket serve with a lovely jus and caviar and it was amazing, tasty and perfectly cooked. For mains had duck confit leg served with rhubarb and mini broccoli stems and potato. Once again stunning and packed full of flavour and perfectly cooked maybe slightly over cooked should have been a little more pink. Anyway lovely and moist and dessert was chocolate ice cream and torte and was lovely. We both had a very memorable and special meal and they even brought out a small birthday cake on a black slate with Happy Birthday written on it with white icing. Thank you guys for making this evening a memorable one and hope to be back again soon. ']", May 2017,g186338-d10148721-r488767109,g186338-d10148721,[],[],5,29 May 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '140'], ['thumbs-up-fill', '60']]","['Hemel Hempstead, United Kingdom']",mark67710,Birthday Celebrations ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r488767109-Peninsula_Restaurant-London_England.html
